34 - Details Of Assembly Segment Of PC,,,,,,,,,,,
State/UT Name,PC NO,PC NAME,TOTAL ELECTORS IN PC,AC NO,AC NAME,TOTAL ELECTORS IN AC,TOTAL VALID VOTES IN STATE,NOTA VOTES EVM IN AC,CANDIDATE NAME,PARTY,VOTES SECURED EVM
Uttar Pradesh,69,Azamgarh,1871946,346,Mubarakpur,359880,87274787,1014,SHASHIDHAR,IND,344
Uttar Pradesh,69,Azamgarh,1871946,347,Azamgarh,399521,87274787,1196,DINESH LAL YADAV “NIRAHUA”,BJP,84013
Uttar Pradesh,69,Azamgarh,1871946,347,Azamgarh,399521,87274787,1196,DHARMENDRA YADAV,SP,108807
Uttar Pradesh,69,Azamgarh,1871946,347,Azamgarh,399521,87274787,1196,MASHHOD SABEEHA ANSARI,BSP,30206
Uttar Pradesh,69,Azamgarh,1871946,347,Azamgarh,399521,87274787,1196,PARAS YADAV,JaRaP,381
Uttar Pradesh,69,Azamgarh,1871946,347,Azamgarh,399521,87274787,1196,MAHENDRA NATH YADAV,MOSP,284
Uttar Pradesh,69,Azamgarh,1871946,347,Azamgarh,399521,87274787,1196,RAVINDRA NATH SHARMA,MADP,505
Uttar Pradesh,69,Azamgarh,1871946,347,Azamgarh,399521,87274787,1196,PANKAJ KUMAR YADAV,IND,271
Uttar Pradesh,69,Azamgarh,1871946,347,Azamgarh,399521,87274787,1196,VIJAY KUMAR,IND,319
Uttar Pradesh,69,Azamgarh,1871946,347,Azamgarh,399521,87274787,1196,SHASHIDHAR,IND,414
Uttar Pradesh,69,Azamgarh,1871946,352,Mehnagar,409193,87274787,1516,DINESH LAL YADAV “NIRAHUA”,BJP,74665
Uttar Pradesh,69,Azamgarh,1871946,352,Mehnagar,409193,87274787,1516,DHARMENDRA YADAV,SP,96423
Uttar Pradesh,69,Azamgarh,1871946,352,Mehnagar,409193,87274787,1516,MASHHOD SABEEHA ANSARI,BSP,40829
Uttar Pradesh,69,Azamgarh,1871946,352,Mehnagar,409193,87274787,1516,PARAS YADAV,JaRaP,646
Uttar Pradesh,69,Azamgarh,1871946,352,Mehnagar,409193,87274787,1516,MAHENDRA NATH YADAV,MOSP,576
Uttar Pradesh,69,Azamgarh,1871946,352,Mehnagar,409193,87274787,1516,RAVINDRA NATH SHARMA,MADP,683
Uttar Pradesh,69,Azamgarh,1871946,352,Mehnagar,409193,87274787,1516,PANKAJ KUMAR YADAV,IND,431
Uttar Pradesh,69,Azamgarh,1871946,352,Mehnagar,409193,87274787,1516,VIJAY KUMAR,IND,420
Uttar Pradesh,69,Azamgarh,1871946,352,Mehnagar,409193,87274787,1516,SHASHIDHAR,IND,598
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,BALKRISHNA CHAUHAN,BSP,40798
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,RAJEEV RAI,SP,88461
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,DR. ARVIND RAJBHAR,SBSP,70680
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,AWADHESH KUMAR CHAUHAN,JANKRPR,477
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,ISHWAR DAYAL SINGH SETH,BRSBD,190
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,ISMAIL ANSARI,AWMIPCHDAP,210
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,GOPAL SINGH,AAS,154
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,PREM CHAND,PMSP,369
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,MADAN RAJBHAR,MNGSMJP,407
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,YAKUB ANSARI,PECP,234
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,RAMNARESH YADAV,JaRaP,208
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,RAMVACHAN,SRPSP,173
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,ROLI GUPTA,ABHSP,1125
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,LILAWATI RAJBHAR,MOSP,10653
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,VIJAY,SUCI,462
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,VINOD KUMAR RAI,CPI,1734
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,VIRENDRA,RJBVP,424
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,SATISH CHAND PRAJAPATI FAUJI,SMJDRP,412
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,SANTOSH KUMAR GUPTA,JNLKVKSP,283
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,JYOTIRMA PATHAK,IND,271
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,PAWAN KUMAR CHAUHAN,IND,1084
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,PRAGYESH KUMAR,IND,200
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,PREMCHAND NAYAK,IND,243
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,BADRI NATH,IND,655
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,RAJIV KUMAR SINGH,IND,161
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,RAJENDRA AGRAWAL,IND,145
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,RAJENDRA RAM,IND,322
Uttar Pradesh,70,Ghosi,2090637,353,Madhuban,410558,87274787,734,SAUDAGER,IND,427
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,BALKRISHNA CHAUHAN,BSP,42644
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,RAJEEV RAI,SP,110354
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,DR. ARVIND RAJBHAR,SBSP,75219
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,AWADHESH KUMAR CHAUHAN,JANKRPR,449
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,ISHWAR DAYAL SINGH SETH,BRSBD,153
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,ISMAIL ANSARI,AWMIPCHDAP,97
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,GOPAL SINGH,AAS,104
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,PREM CHAND,PMSP,323
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,MADAN RAJBHAR,MNGSMJP,385
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,YAKUB ANSARI,PECP,428
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,RAMNARESH YADAV,JaRaP,151
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,RAMVACHAN,SRPSP,151
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,ROLI GUPTA,ABHSP,762
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,LILAWATI RAJBHAR,MOSP,10027
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,VIJAY,SUCI,402
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,VINOD KUMAR RAI,CPI,1228
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,VIRENDRA,RJBVP,504
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,SATISH CHAND PRAJAPATI FAUJI,SMJDRP,443
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,SANTOSH KUMAR GUPTA,JNLKVKSP,284
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,JYOTIRMA PATHAK,IND,261
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,PAWAN KUMAR CHAUHAN,IND,2441
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,PRAGYESH KUMAR,IND,159
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,PREMCHAND NAYAK,IND,252
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,BADRI NATH,IND,103
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,RAJIV KUMAR SINGH,IND,175
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,RAJENDRA AGRAWAL,IND,143
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,RAJENDRA RAM,IND,353
Uttar Pradesh,70,Ghosi,2090637,354,Ghosi,445289,87274787,693,SAUDAGER,IND,365
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,BALKRISHNA CHAUHAN,BSP,53825
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,RAJEEV RAI,SP,95473
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,DR. ARVIND RAJBHAR,SBSP,55192
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,AWADHESH KUMAR CHAUHAN,JANKRPR,410
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,ISHWAR DAYAL SINGH SETH,BRSBD,194
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,ISMAIL ANSARI,AWMIPCHDAP,105
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,GOPAL SINGH,AAS,133
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,PREM CHAND,PMSP,319
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,MADAN RAJBHAR,MNGSMJP,371
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,YAKUB ANSARI,PECP,249
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,RAMNARESH YADAV,JaRaP,211
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,RAMVACHAN,SRPSP,162
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,ROLI GUPTA,ABHSP,667
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,LILAWATI RAJBHAR,MOSP,7957
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,VIJAY,SUCI,438
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,VINOD KUMAR RAI,CPI,1313
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,VIRENDRA,RJBVP,535
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,SATISH CHAND PRAJAPATI FAUJI,SMJDRP,357
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,SANTOSH KUMAR GUPTA,JNLKVKSP,260
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,JYOTIRMA PATHAK,IND,241
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,PAWAN KUMAR CHAUHAN,IND,1630
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,PRAGYESH KUMAR,IND,142
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,PREMCHAND NAYAK,IND,243
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,BADRI NATH,IND,161
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,RAJIV KUMAR SINGH,IND,222
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,RAJENDRA AGRAWAL,IND,162
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,RAJENDRA RAM,IND,363
Uttar Pradesh,70,Ghosi,2090637,355,Muhammadabad- Gohna (SC),383809,87274787,760,SAUDAGER,IND,466
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,BALKRISHNA CHAUHAN,BSP,38453
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,RAJEEV RAI,SP,135665
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,DR. ARVIND RAJBHAR,SBSP,71988
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,AWADHESH KUMAR CHAUHAN,JANKRPR,454
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,ISHWAR DAYAL SINGH SETH,BRSBD,172
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,ISMAIL ANSARI,AWMIPCHDAP,97
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,GOPAL SINGH,AAS,204
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,PREM CHAND,PMSP,319
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,MADAN RAJBHAR,MNGSMJP,413
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,YAKUB ANSARI,PECP,484
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,RAMNARESH YADAV,JaRaP,162
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,RAMVACHAN,SRPSP,137
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,ROLI GUPTA,ABHSP,720
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,LILAWATI RAJBHAR,MOSP,9095
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,VIJAY,SUCI,512
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,VINOD KUMAR RAI,CPI,1493
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,VIRENDRA,RJBVP,429
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,SATISH CHAND PRAJAPATI FAUJI,SMJDRP,388
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,SANTOSH KUMAR GUPTA,JNLKVKSP,255
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,JYOTIRMA PATHAK,IND,206
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,PAWAN KUMAR CHAUHAN,IND,1156
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,PRAGYESH KUMAR,IND,226
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,PREMCHAND NAYAK,IND,186
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,BADRI NATH,IND,133
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,RAJIV KUMAR SINGH,IND,164
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,RAJENDRA AGRAWAL,IND,149
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,RAJENDRA RAM,IND,353
Uttar Pradesh,70,Ghosi,2090637,356,Mau,482602,87274787,724,SAUDAGER,IND,327
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,BALKRISHNA CHAUHAN,BSP,33218
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,RAJEEV RAI,SP,71454
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,DR. ARVIND RAJBHAR,SBSP,66337
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,AWADHESH KUMAR CHAUHAN,JANKRPR,421
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,ISHWAR DAYAL SINGH SETH,BRSBD,118
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,ISMAIL ANSARI,AWMIPCHDAP,83
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,GOPAL SINGH,AAS,134
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,PREM CHAND,PMSP,229
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,MADAN RAJBHAR,MNGSMJP,319
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,YAKUB ANSARI,PECP,173
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,RAMNARESH YADAV,JaRaP,149
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,RAMVACHAN,SRPSP,148
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,ROLI GUPTA,ABHSP,937
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,LILAWATI RAJBHAR,MOSP,9788
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,VIJAY,SUCI,426
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,VINOD KUMAR RAI,CPI,1219
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,VIRENDRA,RJBVP,452
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,SATISH CHAND PRAJAPATI FAUJI,SMJDRP,318
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,SANTOSH KUMAR GUPTA,JNLKVKSP,391
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,JYOTIRMA PATHAK,IND,220
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,PAWAN KUMAR CHAUHAN,IND,756
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,PRAGYESH KUMAR,IND,89
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,PREMCHAND NAYAK,IND,192
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,BADRI NATH,IND,112
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,RAJIV KUMAR SINGH,IND,133
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,RAJENDRA AGRAWAL,IND,130
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,RAJENDRA RAM,IND,258
Uttar Pradesh,70,Ghosi,2090637,358,Rasara,368379,87274787,576,SAUDAGER,IND,307
Uttar Pradesh,71,Salempur,1784412,340,Bhatpar Rani,342831,87274787,2042,BHIM RAJBHAR,BSP,10936
Uttar Pradesh,71,Salempur,1784412,340,Bhatpar Rani,342831,87274787,2042,RAMASHANKAR RAJBHAR,SP,77614
Uttar Pradesh,71,Salempur,1784412,340,Bhatpar Rani,342831,87274787,2042,RAVINDAR KUSHAWAHA,BJP,91673
Uttar Pradesh,71,Salempur,1784412,340,Bhatpar Rani,342831,87274787,2042,JAIBAHADUR ALIAS JAIBAHADUR CHAUHAN,JANKRPR,1128
Uttar Pradesh,71,Salempur,1784412,340,Bhatpar Rani,342831,87274787,2042,SHREENARAYAN MISHRA,ABSHP,890
Uttar Pradesh,71,Salempur,1784412,340,Bhatpar Rani,342831,87274787,2042,SURYA PRAKASH GAUTAM,SRPSP,418
Uttar Pradesh,71,Salempur,1784412,340,Bhatpar Rani,342831,87274787,2042,AMRESH THAKUR,IND,524
Uttar Pradesh,71,Salempur,1784412,340,Bhatpar Rani,342831,87274787,2042,SHRIKRISHNA,IND,721
Uttar Pradesh,71,Salempur,1784412,340,Bhatpar Rani,342831,87274787,2042,SADDAM HUSSAIN,IND,914
Uttar Pradesh,71,Salempur,1784412,341,Salempur,343499,87274787,1598,BHIM RAJBHAR,BSP,13316
Uttar Pradesh,71,Salempur,1784412,341,Salempur,343499,87274787,1598,RAMASHANKAR RAJBHAR,SP,79791
Uttar Pradesh,71,Salempur,1784412,341,Salempur,343499,87274787,1598,RAVINDAR KUSHAWAHA,BJP,71085
Uttar Pradesh,71,Salempur,1784412,341,Salempur,343499,87274787,1598,JAIBAHADUR ALIAS JAIBAHADUR CHAUHAN,JANKRPR,1007
Uttar Pradesh,71,Salempur,1784412,341,Salempur,343499,87274787,1598,SHREENARAYAN MISHRA,ABSHP,809
Uttar Pradesh,71,Salempur,1784412,341,Salempur,343499,87274787,1598,SURYA PRAKASH GAUTAM,SRPSP,296
Uttar Pradesh,71,Salempur,1784412,341,Salempur,343499,87274787,1598,AMRESH THAKUR,IND,371
Uttar Pradesh,71,Salempur,1784412,341,Salempur,343499,87274787,1598,SHRIKRISHNA,IND,461
Uttar Pradesh,71,Salempur,1784412,341,Salempur,343499,87274787,1598,SADDAM HUSSAIN,IND,653
Uttar Pradesh,71,Salempur,1784412,357,Belthara Road,371877,87274787,1217,BHIM RAJBHAR,BSP,30566
Uttar Pradesh,71,Salempur,1784412,357,Belthara Road,371877,87274787,1217,RAMASHANKAR RAJBHAR,SP,83390
Uttar Pradesh,71,Salempur,1784412,357,Belthara Road,371877,87274787,1217,RAVINDAR KUSHAWAHA,BJP,73690
Uttar Pradesh,71,Salempur,1784412,357,Belthara Road,371877,87274787,1217,JAIBAHADUR ALIAS JAIBAHADUR CHAUHAN,JANKRPR,2410
Uttar Pradesh,71,Salempur,1784412,357,Belthara Road,371877,87274787,1217,SHREENARAYAN MISHRA,ABSHP,600
Uttar Pradesh,71,Salempur,1784412,357,Belthara Road,371877,87274787,1217,SURYA PRAKASH GAUTAM,SRPSP,280
Uttar Pradesh,71,Salempur,1784412,357,Belthara Road,371877,87274787,1217,AMRESH THAKUR,IND,365
Uttar Pradesh,71,Salempur,1784412,357,Belthara Road,371877,87274787,1217,SHRIKRISHNA,IND,362
Uttar Pradesh,71,Salempur,1784412,357,Belthara Road,371877,87274787,1217,SADDAM HUSSAIN,IND,437
Uttar Pradesh,71,Salempur,1784412,359,Sikanderpur,311223,87274787,1021,BHIM RAJBHAR,BSP,18205
Uttar Pradesh,71,Salempur,1784412,359,Sikanderpur,311223,87274787,1021,RAMASHANKAR RAJBHAR,SP,75781
Uttar Pradesh,71,Salempur,1784412,359,Sikanderpur,311223,87274787,1021,RAVINDAR KUSHAWAHA,BJP,68401
Uttar Pradesh,71,Salempur,1784412,359,Sikanderpur,311223,87274787,1021,JAIBAHADUR ALIAS JAIBAHADUR CHAUHAN,JANKRPR,1860
Uttar Pradesh,71,Salempur,1784412,359,Sikanderpur,311223,87274787,1021,SHREENARAYAN MISHRA,ABSHP,587
Uttar Pradesh,71,Salempur,1784412,359,Sikanderpur,311223,87274787,1021,SURYA PRAKASH GAUTAM,SRPSP,267
Uttar Pradesh,71,Salempur,1784412,359,Sikanderpur,311223,87274787,1021,AMRESH THAKUR,IND,319
Uttar Pradesh,71,Salempur,1784412,359,Sikanderpur,311223,87274787,1021,SHRIKRISHNA,IND,354
Uttar Pradesh,71,Salempur,1784412,359,Sikanderpur,311223,87274787,1021,SADDAM HUSSAIN,IND,415
Uttar Pradesh,71,Salempur,1784412,362,Bansdih,414982,87274787,1642,BHIM RAJBHAR,BSP,7268
Uttar Pradesh,71,Salempur,1784412,362,Bansdih,414982,87274787,1642,RAMASHANKAR RAJBHAR,SP,87040
Uttar Pradesh,71,Salempur,1784412,362,Bansdih,414982,87274787,1642,RAVINDAR KUSHAWAHA,BJP,95640
Uttar Pradesh,71,Salempur,1784412,362,Bansdih,414982,87274787,1642,JAIBAHADUR ALIAS JAIBAHADUR CHAUHAN,JANKRPR,1836
Uttar Pradesh,71,Salempur,1784412,362,Bansdih,414982,87274787,1642,SHREENARAYAN MISHRA,ABSHP,992
Uttar Pradesh,71,Salempur,1784412,362,Bansdih,414982,87274787,1642,SURYA PRAKASH GAUTAM,SRPSP,521
Uttar Pradesh,71,Salempur,1784412,362,Bansdih,414982,87274787,1642,AMRESH THAKUR,IND,568
Uttar Pradesh,71,Salempur,1784412,362,Bansdih,414982,87274787,1642,SHRIKRISHNA,IND,629
Uttar Pradesh,71,Salempur,1784412,362,Bansdih,414982,87274787,1642,SADDAM HUSSAIN,IND,791
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,NEERAJ SHEKHAR,BJP,76865
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,LALLAN SINGH YADAV,BSP,13009
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,SANATAN PANDEY,SP,80263
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,RAVI KANT SINGH ALIAS RAVI PATEL,SRPSP,558
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,RAMNIVAS GOND,GGP,694
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,SURYA BALI PRASAD,ASPKR,432
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,AVADHESH VERMA,IND,277
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,ASHOK GUPTA,IND,207
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,PRAKASH KUMAR,IND,163
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,MANINDR,IND,187
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,RANJANA,IND,300
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,SHESHNATH,IND,535
Uttar Pradesh,72,Ballia,1936995,360,Phephana,332721,87274787,1207,SUMESHWAR,IND,855
Uttar Pradesh,72,Ballia,1936995,361,Ballia Nagar,368846,87274787,1280,NEERAJ SHEKHAR,BJP,92299
Uttar Pradesh,72,Ballia,1936995,361,Ballia Nagar,368846,87274787,1280,LALLAN SINGH YADAV,BSP,5392
Uttar Pradesh,72,Ballia,1936995,361,Ballia Nagar,368846,87274787,1280,SANATAN PANDEY,SP,86617
Uttar Pradesh,72,Ballia,1936995,361,Ballia Nagar,368846,87274787,1280,RAVI KANT SINGH ALIAS RAVI PATEL,SRPSP,542
Uttar Pradesh,72,Ballia,1936995,361,Ballia Nagar,368846,87274787,1280,RAMNIVAS GOND,GGP,649
Uttar Pradesh,72,Ballia,1936995,361,Ballia Nagar,368846,87274787,1280,SURYA BALI PRASAD,ASPKR,306
Uttar Pradesh,72,Ballia,1936995,361,Ballia Nagar,368846,87274787,1280,AVADHESH VERMA,IND,155
Uttar Pradesh,72,Ballia,1936995,361,Ballia Nagar,368846,87274787,1280,ASHOK GUPTA,IND,317
Uttar Pradesh,72,Ballia,1936995,361,Ballia Nagar,368846,87274787,1280,PRAKASH KUMAR,IND,147
Uttar Pradesh,72,Ballia,1936995,361,Ballia Nagar,368846,87274787,1280,MANINDR,IND,186
